0,788.7738224432273
1,788.9729782946486
2,788.9729782946486
3,788.9729782946486
4,788.9729782946486
5,788.9729782946486
6,815.4010049391093
7,815.4010049391093
8,815.4010049391093
9,815.4010049391093
10,815.4010049391093
11,815.4010049391093
12,815.4010049391093
13,815.4010049391093
14,815.4010049391093
15,815.4010049391093
16,815.4010049391093
17,815.4010049391093
18,815.4010049391093
19,815.4010049391093
20,815.4010049391093
21,815.4010049391093
22,863.4519624744969
23,863.4519624744969
24,863.4519624744969
25,867.0557842896505
26,867.0557842896505
27,867.0557842896505
28,867.0557842896505
29,867.0557842896505
30,867.0557842896505
31,867.0557842896505
32,867.0557842896505
33,867.0557842896505
34,867.0557842896505
35,867.0557842896505
36,867.0557842896505
37,867.0557842896505
38,867.0557842896505
39,867.0557842896505
40,867.0557842896505
41,867.0557842896505
42,867.0557842896505
43,867.0557842896505
44,867.0557842896505
45,867.0557842896505
46,867.0557842896505
47,867.0557842896505
48,867.0557842896505
49,867.0557842896505
50,867.0557842896505
