0,707.5501378607632
1,707.7898796277402
2,707.7898796277402
3,821.1100544820292
4,821.1100544820292
5,821.1100544820292
6,821.1100544820292
7,821.1100544820292
8,821.1100544820292
9,821.1100544820292
10,826.7159995278247
11,826.7159995278247
12,867.1588887867754
13,870.1588887867754
14,870.1588887867754
15,870.1588887867754
16,870.1588887867754
17,873.1588887867754
18,873.1588887867754
19,873.1588887867754
20,873.1588887867754
21,873.1588887867754
22,873.1588887867754
23,873.1588887867754
24,873.1588887867754
25,873.1588887867754
26,873.1588887867754
27,873.1588887867754
28,873.1588887867754
29,873.1588887867754
30,873.1588887867754
31,873.1588887867754
32,873.1588887867754
33,873.1588887867754
34,873.1588887867754
35,873.1588887867754
36,873.1588887867754
37,873.1588887867754
38,873.1588887867754
39,873.1588887867754
40,873.1588887867754
41,873.1588887867754
42,873.1588887867754
43,873.1588887867754
44,873.1588887867754
45,873.1588887867754
46,873.1588887867754
47,873.1588887867754
48,873.1588887867754
49,873.1588887867754
50,873.1588887867754
