0,1520.197494479553
1,1520.3711185474301
2,1520.3711185474301
3,1520.3711185474301
4,1520.3711185474301
5,1511.3992284558394
6,1511.3992284558394
7,1542.1599944841485
8,1542.1599944841485
9,1542.1599944841485
10,1542.1599944841485
11,1542.1599944841485
12,1542.1599944841485
13,1542.1599944841485
14,1542.1599944841485
15,1542.1599944841485
16,1542.1599944841485
17,1519.7302692551734
18,1519.7302692551734
19,1519.7302692551734
20,1519.7302692551734
21,1517.1668720861478
22,1519.7302692551734
23,1519.7302692551734
24,1515.8851735016347
25,1515.8851735016347
26,1515.8851735016347
27,1515.8851735016347
28,1515.8851735016347
29,1522.293666424199
30,1522.293666424199
31,1522.293666424199
32,1515.8851735016347
33,1515.8851735016347
34,1513.9626256248653
35,1515.8851735016347
36,1515.8851735016347
37,1511.39922845584
38,1519.0894199629172
39,1519.0894199629172
40,1517.807721378404
41,1513.9626256248653
42,1513.3217763326093
43,1513.3217763326093
44,1513.3217763326093
45,1514.603474917122
46,1514.603474917122
47,1513.9626256248653
48,1513.9626256248653
49,1513.9626256248653
50,1506.9132834100449
