0,764.839512860764
1,765.0506040240773
2,758.243385039897
3,776.6629187617981
4,825.1143009433117
5,825.1143009433117
6,825.1143009433117
7,825.1143009433117
8,758.243385039897
9,758.243385039897
10,758.243385039897
11,759.8450836244099
12,758.243385039897
13,765.0506040240773
14,765.0506040240773
15,790.6777813762833
16,790.6777813762833
17,790.6777813762833
18,790.6777813762833
19,790.6777813762833
20,790.6777813762833
21,790.6777813762833
22,765.0506040240773
23,777.86419270018
24,765.0506040240773
25,813.1015615594677
26,744.6289470715371
27,744.6289470715371
28,743.0272484870243
29,739.5709037742881
30,739.5709037742881
31,743.5751502355702
32,720.7509454062625
33,749.4340428250762
34,747.4319195944349
35,759.8450836244099
36,759.8450836244099
37,740.3717530665446
38,740.3717530665446
39,733.1641094362369
40,727.1577397443137
41,725.1556165136718
42,734.7658080207497
43,730.6140844570492
44,749.8344674712042
45,749.8344674712042
46,749.8344674712042
47,746.6310703021784
48,746.6310703021784
49,746.6310703021784
50,745.830221009922
