0,978.9437444795656
1,1122.1994615949047
2,1104.8965307039784
3,978.7117347006484
4,978.7117347006484
5,978.7117347006484
6,1104.8965307039784
7,1104.8965307039784
8,1104.8965307039784
9,1104.8965307039784
10,1104.8965307039784
11,952.2326672568511
12,924.676147689825
13,924.676147689825
14,924.676147689825
15,970.4088038097236
16,970.4088038097236
17,972.0989953167993
18,1086.1076547672585
19,1086.1076547672585
20,1086.1076547672585
21,1086.1076547672585
22,1086.1076547672585
23,1086.1076547672585
24,1086.1076547672585
25,1086.1076547672585
26,1086.1076547672585
27,1086.1076547672585
28,1086.1076547672585
29,1086.1076547672585
30,1086.1076547672585
31,1086.1076547672585
32,1086.1076547672585
33,1086.1076547672585
34,1086.1076547672585
35,1269.6229087222891
36,1269.6229087222891
37,1269.6229087222891
38,1269.6229087222891
39,1269.6229087222891
40,1269.6229087222891
41,1269.6229087222891
42,1269.6229087222891
43,1269.6229087222891
44,1269.6229087222891
45,1269.6229087222891
46,1269.6229087222891
47,1269.6229087222891
48,1269.6229087222891
49,1269.6229087222891
50,1269.6229087222891
