0,1161.0952757215243
1,1049.8437892305174
2,1280.6912663329185
3,1280.6912663329185
4,1280.6912663329185
5,1280.6912663329185
6,1231.3458708291732
7,1233.9092679981993
8,1233.9092679981993
9,1157.648202219681
10,1065.8650215369175
11,1065.8650215369175
12,1065.8650215369175
13,1149.9580107126162
14,1193.535762586036
15,1149.9580107126162
16,1178.1553795718974
17,1149.9580107126162
18,1149.9580107126162
19,1199.9442555086093
20,1199.9442555086093
21,1203.7893512621458
22,1203.7893512621458
23,1218.5288849840451
24,1242.2403087975335
25,1226.2190764911231
26,1199.9442555086093
27,1314.656278822513
28,1314.656278822513
29,1314.656278822513
30,1314.656278822513
31,1314.656278822513
32,1314.656278822513
33,1314.656278822513
34,1299.9167451006135
35,1289.6631564245108
36,1303.1209915618942
37,1303.1209915618942
38,1303.1209915618942
39,1298.6350465161006
40,1256.979842519431
41,1256.979842519431
42,1256.979842519431
43,1256.979842519431
44,1256.979842519431
45,1256.979842519431
46,1205.0710498466601
47,1205.0710498466601
48,1205.0710498466601
49,1199.9442555086093
50,1199.9442555086093
