0,1112.360275721538
1,1128.8099840681487
2,1128.1691347758876
3,1149.9580107126121
4,1357.5931814036903
5,1149.9580107126121
6,1149.9580107126121
7,1144.1903670823044
8,1143.5495177900355
9,1102.5351630856344
10,1102.5351630856344
11,1089.7181772404963
12,1126.2465868991217
13,1126.2465868991217
14,1126.2465868991217
15,1126.2465868991217
16,1126.2465868991217
17,1126.2465868991217
18,1126.2465868991217
19,1126.2465868991217
20,1182.0004753254304
21,1126.2465868991217
22,1148.0354628358368
23,1148.0354628358368
24,1148.0354628358368
25,1089.7181772404963
26,1089.7181772404963
27,1132.0142305294307
28,1089.7181772404963
29,1089.7181772404963
30,1089.7181772404963
31,1115.9929982230192
32,1115.9929982230192
33,1171.746886649328
34,1171.746886649328
35,1115.9929982230192
36,1115.9929982230192
37,1115.9929982230192
38,1115.9929982230192
39,1115.9929982230192
40,1148.0354628358368
41,1115.9929982230192
42,1115.9929982230192
43,1115.9929982230192
44,1115.9929982230192
45,1115.9929982230192
46,1115.9929982230192
47,1115.9929982230192
48,1115.9929982230192
49,1115.9929982230192
50,1115.9929982230192
